16;MWh;;611165 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 jul;1925
16;MWh;;611165 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 aug;2253
16;MWh;;611165 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 sep;4537
16;MWh;;611165 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 okt;10253
16;MWh;;611165 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 nov;14709
16;MWh;;611165 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 dec;19792
17;m3;;EXTRA_PARSING;10110-001:;110  Dalagatan 5 A-B  ;Byggnad;2018 jan;128
17;m3;;EXTRA_PARSING;10110-001:;110  Dalagatan 5 A-B  ;Byggnad;2018 feb;118
17;m3;;EXTRA_PARSING;10110-001:;110  Dalagatan 5 A-B  ;Byggnad;2018 mar;120
17;m3;;EXTRA_PARSING;10110-001:;110  Dalagatan 5 A-B  ;Byggnad;2018 apr;82
17;m3;;EXTRA_PARSING;10110-001:;110  Dalagatan 5 A-B  ;Byggnad;2018 maj;50
17;m3;;EXTRA_PARSING;10110-001:;110  Dalagatan 5 A-B  ;Byggnad;2018 jun;36
17;m3;;EXTRA_PARSING;10110-001:;110  Dalagatan 5 A-B  ;Byggnad;2018 jul;28
17;m3;;EXTRA_PARSING;10110-001:;110  Dalagatan 5 A-B  ;Byggnad;2018 aug;37
